CNESource,Codigo,Nombre,Categoria,Tecnologia,Estado,FechaInst,FechaSusp,Altitud,LatDD,LongDD,Depto,Municipio,AreaOperat,Entidad,AH,ZH,SZH,Corriente,Observ,Subred
CNE,35267040,PUERTO MISTER [35267040],Limnimétrica,Convencional,Suspendida,15/01/1983,15/09/1984,103,"5.4166666670000003","-70.599999999999994",Vichada,La Primavera,Area Operativa 03 - Meta-Guaviare-Guainía,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Meta,Directos al Río Meta entre ríos Cusiana y Carare ,Meta,,
CNE,35267060,VUELTA MALA [35267060],Limnimétrica,Convencional,Suspendida,15/01/1983,15/11/1997,93,"5.5833333329999997","-70.283333330000005",Casanare,Paz De Ariporo,Area Operativa 03 - Meta-Guaviare-Guainía,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Meta,Directos al Río Meta entre ríos Pauto y Carare ,Meta,,
CNE,35267070,PUERTO INFANTE [35267070],Limnimétrica,Convencional,Suspendida,15/02/1983,15/11/1986,85,"5.7","-70.033333330000005",Vichada,La Primavera,Area Operativa 03 - Meta-Guaviare-Guainía,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Meta,Directos al Río Meta entre ríos Cusiana y Carare ,Meta,,
CNE,35267080,AGUAVERDE [35267080],Limnimétrica,Convencional,Activa,15/02/1983,,92,"5.792389","-69.987471999999997",Vichada,La Primavera,Area Operativa 03 - Meta-Guaviare-Guainía,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Meta,Directos al Río Meta entre ríos Cusiana y Carare ,Meta,Estacion Homologada con AGUAVERDE [35260070]. Datos Transferidos desde 15/06/1983.|14/03/2022$Migracion$Solicitud Ajustes Coordinadora AO|09/05/2022$Migracion$Estación incluida en segunda fase de homologacion. Proceso suspendido por solicitud de Informática. Tan pronto se reinicie proceso se informara oportunamente.|22/05/2025$mvelez$Se realiza el cambio de coordenada y elevación a solicitud del coordinador mediante memorando 20253100064473 09/04/2025 ,
CNE,35267090,SAN JORGE [35267090],Limnimétrica,Convencional,Suspendida,15/02/1983,20/09/2013,75,"6.0102777779999998","-69.844499999999996",Vichada,La Primavera,Area Operativa 03 - Meta-Guaviare-Guainía,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Meta,Directos Bajo Meta entre ríos Casanare y Orinoco ,Meta,,
CNE,35267100,HATO BURRUNAY [35267100],Limnimétrica,Convencional,Suspendida,15/01/1983,15/04/1989,106,"5.3666666669999996","-70.666666669999998",Vichada,Santa Rosalía,Area Operativa 03 - Meta-Guaviare-Guainía,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Meta,Directos al Río Meta entre ríos Cusiana y Carare ,Meta,,
CNE,36010020,LA AGUADA [36010020],Pluviográfica,Convencional,Activa,15/11/1995,,500,"5.9000027780000002","-72.004166670000004",Casanare,Paz De Ariporo,Area Operativa 06 - Boyacá-Casanare-Vichada,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Casanare,Río Ariporo,,,
CNE,36010030,SANTA RITA [36010030],Pluviográfica,Convencional,Activa,15/11/1995,,350,"5.9342499999999996","-71.833916669999994",Casanare,Hato Corozal,Area Operativa 06 - Boyacá-Casanare-Vichada,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Casanare,Río Ariporo,,,
CNE,36015010,PAZ DE ARIPORO [36015010],Climatológica Principal,Convencional,Activa,15/09/1995,,342,"5.8785277779999996","-71.887194440000002",Casanare,Paz De Ariporo,Area Operativa 06 - Boyacá-Casanare-Vichada,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Casanare,Río Ariporo,,,"Piedemonte y Altillanura Meta-Csanare-Arauca,RED ALERTAS - AREA OPERATIVA 06"
CNE,36015020,EL DIAMANTE - AUT [36015020],Climatológica Principal,Automática con Telemetría,Activa,19/11/2005,,160,"5.8161944439999997","-71.419833330000003",Casanare,Paz De Ariporo,Area Operativa 06 - Boyacá-Casanare-Vichada,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Meta,Directos al Río Meta entre ríos Pauto y Carare ,,|24/09/2024$mvelez$DEBIDO A SINIESTRO ESTA EN MANTENIMIENTO  mediante correo electrónico Ing. Padilla coordinador grupo automatización ,"Radiación Ultravioleta,Radiación Visible,Radición Global"
CNE,36017010,PAZ DE ARIPORO [36017010],Limnigráfica,"Automática con Telemetría, Convencional",Activa,15/05/1993,,274,"5.9065555559999998","-71.902388889999997",Casanare,Hato Corozal,Area Operativa 06 - Boyacá-Casanare-Vichada,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Casanare,Río Ariporo,Ariporo,"|11/08/2025$mvelez$Se agrega la categoría a automática con telemetría transmisión GOES también se recategoriza la estación de LM a LG ,  solicitud realizada mediante correo electrónico 06/08/2025 con aprobación del grupo de automatización 08/08/2025.

",RED ALERTAS - AREA OPERATIVA 06
CNE,36017020,PUENTE CARRETERA [36017020],Limnimétrica,Convencional,Suspendida,15/11/1995,"01/09/2025",400,"5.8434444440000002","-71.917972219999996",Casanare,Paz De Ariporo,Area Operativa 06 - Boyacá-Casanare-Vichada,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Casanare,Río Ariporo,Muese,"|01/09/2025$mvelez$Solicitud de suspensión bajo el memorando 20253130140803 donde se enfatiza que posee cauce intermitente, baja calidad de información suministrada por el observador, dificultad para realizar mediciones de aforo y/o levantamientos topográficos en la misma sección, dificultad para establecer curva de gastos",
CNE,36017030,PUENTE CARRETERA [36017030],Limnimétrica,Convencional,Activa,15/11/1995,,400,"5.921027778","-71.900333329999995",Casanare,Hato Corozal,Area Operativa 06 - Boyacá-Casanare-Vichada,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Casanare,Río Ariporo,Tate,,
CNE,36020010,PUENTE QUEMADO [36020010],Pluviométrica,Convencional,Activa,15/02/1984,,120,"6.0882222219999997","-72.190638890000002",Casanare,Sácama,Area Operativa 06 - Boyacá-Casanare-Vichada,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Casanare,Río Casanare,,,
CNE,36020020,CABUYA LA [36020020],Pluviométrica,Convencional,Activa,15/02/1984,,575,"6.127916667","-72.010222220000003",Casanare,Hato Corozal,Area Operativa 06 - Boyacá-Casanare-Vichada,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Casanare,Río Casanare,,,
CNE,36020030,SANTA INES [36020030],Pluviométrica,Convencional,Activa,15/02/1984,,860,"6.2348888889999996","-71.975499999999997",Arauca,Tame,Area Operativa 06 - Boyacá-Casanare-Vichada,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Casanare,Río Casanare,,,
CNE,36025010,TAME [36025010],Climatológica Ordinaria,Convencional,Activa,15/02/1985,,350,"6.4561944440000003","-71.745027780000001",Arauca,Tame,Area Operativa 06 - Boyacá-Casanare-Vichada,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Casanare,Río Casanare,,,"Piedemonte y Altillanura Meta-Csanare-Arauca,RED ALERTAS - AREA OPERATIVA 06"
CNE,36027010,PUENTE QUEMADO [36027010],Limnigráfica,Convencional,Suspendida,15/02/1984,15/02/2002,850,"6.0833333329999997","-72.183333329999996",Arauca,Tame,Area Operativa 06 - Boyacá-Casanare-Vichada,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Casanare,Río Casanare,Casanare,,
CNE,36027020,CABUYA LA [36027020],Limnigráfica,Convencional,Suspendida,15/02/1984,15/03/1999,545,"6.15","-72.016666670000006",Casanare,Hato Corozal,Area Operativa 06 - Boyacá-Casanare-Vichada,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Casanare,Río Casanare,Casanare,,
CNE,36027030,SANTA INES [36027030],Limnimétrica,Convencional,Suspendida,15/02/1984,15/02/2002,694,"6.25","-72",Arauca,Tame,Area Operativa 06 - Boyacá-Casanare-Vichada,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Casanare,Río Casanare,San Lope,,
CNE,36027040,SAN SALVADOR [36027040],Limnimétrica,Convencional,Suspendida,15/02/1984,15/02/2002,172,"6.233333333","-71.616666670000001",Casanare,Hato Corozal,Area Operativa 06 - Boyacá-Casanare-Vichada,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Casanare,Río Casanare,Casanare,,
CNE,36027050,CRAVO NORTE [36027050],Limnimétrica,Convencional,Activa,15/05/1988,,104,"6.2956388890000001","-70.194333330000006",Arauca,Cravo Norte,Area Operativa 03 - Meta-Guaviare-Guainía,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Casanare,Río Casanare,Casanare,|12/05/2025$mvelez$Se realiza el cambio de coordenada y elevación a solicitud del coordinador mediante memorando 20253100064473 09/04/2025,RED ALERTAS - AREA OPERATIVA 03
CNE,36030030,MORICHAL [36030030],Pluviométrica,Convencional,Activa,15/12/1982,,300,"6.5706388889999996","-71.707638889999998",Arauca,Tame,Area Operativa 06 - Boyacá-Casanare-Vichada,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Casanare,Río Cravo Norte,,,"Piedemonte y Altillanura Meta-Csanare-Arauca,RED ALERTAS - AREA OPERATIVA 06"
CNE,36030040,BANADIA [36030040],Pluviométrica,Convencional,Suspendida,15/12/1982,15/11/1993,300,"6.8","-71.833333330000002",Arauca,Saravena,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Arauca,Rio Banadia y otros Directos al Río Arauca,,,
CNE,36037010,PARAISO PEREGRINO [36037010],Limnimétrica,Convencional,Activa,15/02/1983,,88,"6.0418329999999996","-69.638750000000002",Arauca,Cravo Norte,Area Operativa 03 - Meta-Guaviare-Guainía,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Meta,Directos Bajo Meta entre ríos Casanare y Orinoco ,Meta,|12/05/2025$mvelez$Se realiza el cambio de coordenada y elevación a solicitud del coordinador mediante memorando 20253100064473 09/04/2025,
CNE,37010010,LABATECA [37010010],Pluviométrica,Convencional,Activa,15/04/1955,,1560,"7.2980555560000004","-72.500555559999995",Norte De Santander,Labateca,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Arauca,Río Chítaga,,,"RED ALERTAS - AREA OPERATIVA 08,Norte de Santander, Oriente de Arauca y Nororiente"
CNE,37010020,CHITAGA [37010020],Pluviométrica,Convencional,Activa,15/02/1958,,2410,"7.1394444439999996","-72.664722220000002",Norte De Santander,Chitagá,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Arauca,Río Chítaga,,,"RED ALERTAS - AREA OPERATIVA 08,Norte de Santander, Oriente de Arauca y Nororiente"
CNE,37010030,CACOTA [37010030],Pluviométrica,Convencional,Activa,15/06/1958,,2645,"7.27","-72.643611109999995",Norte De Santander,Cácota,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Arauca,Río Chítaga,,,
CNE,37010040,PRESIDENTE [37010040],Pluviométrica,Convencional,Activa,15/10/1972,,3320,"7.0138888890000004","-72.680833329999999",Norte De Santander,Chitagá,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Arauca,Río Chítaga,,,"RED ALERTAS - AREA OPERATIVA 08,Norte de Santander, Oriente de Arauca y Nororiente"
CNE,37010050,TABETA [37010050],Pluviométrica,Convencional,Activa,15/05/1979,,3168,"6.8102777779999997","-72.556111110000003",Santander,Concepción,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Arauca,Río Chítaga,,,
CNE,37010060,PORTILLO EL [37010060],Pluviométrica,Convencional,Activa,15/12/1976,,3824,"7.0277777779999999","-72.804444439999997",Santander,Guaca,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Sogamoso,Río Chicamocha,,,
CNE,37010070,SILOS [37010070],Pluviométrica,Convencional,Suspendida,15/09/1958,15/10/1972,2765,"7.2074999999999996","-72.753333330000004",Norte De Santander,Silos,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Arauca,Río Chítaga,,,
CNE,37010080,RINCON LOS [37010080],Pluviométrica,Convencional,Activa,15/02/1985,,2650,"7.1983333329999999","-72.712777779999996",Norte De Santander,Silos,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Arauca,Río Chítaga,,,
CNE,37015010,SILOS [37015010],Climatológica Ordinaria,Convencional,Suspendida,15/11/1972,13/07/2018,2765,"7.2074999999999996","-72.753333330000004",Norte De Santander,Silos,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Arauca,Río Chítaga,,Código orfeo 20187080001413,
CNE,37015020,BERLIN [37015020],Climatológica Principal,Convencional,Activa,15/05/1968,,3214,"7.1869444439999999","-72.868611110000003",Santander,Tona,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Arauca,Río Chítaga,,,"RED ALERTAS - AREA OPERATIVA 08,Norte de Santander, Oriente de Arauca y Nororiente"
CNE,37015030,BERLIN - AUT [37015030],Agrometeorológica,Automática con Telemetría,En Mantenimiento,21/08/2008,,3306,"7.1870000000000003","-72.868499999999997",Santander,Tona,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Arauca,Río Chítaga,,"01/04/2022$Migracion$Por solicitud de la coordinadora del AO,  se cambie la categoría a agrometeorologica, ya que posee sensor de humedad y temperatura del suelo.  INC 2022-002014.",
CNE,37017010,BERLIN [37017010],Limnimétrica,Convencional,Suspendida,15/05/1972,15/11/2001,3330,"7.1833333330000002","-72.916666669999998",Santander,Tona,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Arauca,Río Chítaga,Jordan,,
CNE,37017020,PUENTE TRUTE [37017020],Limnimétrica,Convencional,Suspendida,15/02/1985,15/02/1988,3228,"7.233333333","-72.766666670000006",Norte De Santander,Silos,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Arauca,Río Chítaga,Quebrada Salado Chiquit,,
CNE,37017040,PUENTE LOPEZ - AUT [37017040],Limnigráfica,"Automática con Telemetría, Convencional",Activa,15/11/1972,,1862,"7.2033333329999998","-72.633888889999994",Norte De Santander,Chitagá,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Arauca,Río Chítaga,Chitaga,Requerido mediante mesa de servicio REQ 2018-016325,
CNE,37017050,VENAGA [37017050],Limnimétrica,Convencional,Suspendida,15/12/1972,13/07/2018,1111,"7.2278888889999999","-72.445916670000003",Norte De Santander,Labateca,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Arauca,Río Chítaga,Chitaga,Código orfeo 20187080001413,
CNE,37020020,SAN BERNARDO [37020020],Pluviométrica,Convencional,Activa,15/10/1973,,1275,"7.2266666669999999","-72.44194444",Norte De Santander,Toledo,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Arauca,Río Margua,,|03/03/2025$mvelez$Se realiza el cambio de elevación de 145 a 1.275 metros según radicado 20253150041803 solicitud que realiza la coordinadora del AO una vez revisada la hoja de inspección y la georreferenciación del punto en Google Earth pro ,"Norte de Santander, Oriente de Arauca y Nororiente,RED ALERTAS - AREA OPERATIVA 08"
CNE,37020030,CAMPO HERMOSO [37020030],Pluviométrica,Convencional,Activa,15/09/1958,,1660,"7.0988888890000004","-72.300277780000002",Norte De Santander,Toledo,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Arauca,Río Margua,,,"Norte de Santander, Oriente de Arauca y Nororiente,RED ALERTAS - AREA OPERATIVA 08"
CNE,37020040,SANTA MARIA-ABASTOS [37020040],Pluviométrica,Convencional,Activa,15/12/1972,,850,"7.0936111110000004","-72.252499999999998",Norte De Santander,Toledo,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Arauca,Río Cobugón - Río Cobaría,,,
CNE,37027010,PEÑA DE LOS MICOS - AUT [37027010],Limnigráfica,"Automática con Telemetría, Convencional",En Mantenimiento,15/10/1972,,870,"7.1969722220000003","-72.424777779999999",Norte De Santander,Toledo,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Arauca,Río Margua,Margua,Requerido mediante mesa de servicio REQ 2018-016325|26/08/2022$Migracion$Se Cambia Estado por orden de la Coordinación de Planeacion Operativa Decisión tomada en la Reunión de la RED 19/08/2022,
CNE,37027020,PUENTE HERNANDEZ [37027020],Limnimétrica,Convencional,Suspendida,15/02/1981,15/04/1986,1100,"7.25","-72.583333330000002",Norte De Santander,Toledo,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Arauca,Río Chítaga,Margua,,
CNE,37035010,TUNEBIA [37035010],Climatológica Ordinaria,Convencional,Activa,15/06/1972,,370,"7.0061111110000001","-72.115833330000001",Norte De Santander,Toledo,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Arauca,Río Cobugón - Río Cobaría,,,"Piedemonte y Altillanura Meta-Csanare-Arauca,RED ALERTAS - AREA OPERATIVA 08"
CNE,37037010,PASO DE LA CANOA - AUT [37037010],Limnigráfica,"Automática con Telemetría, Convencional",En Mantenimiento,15/11/1972,,374,"7.0345555559999999","-72.152611109999995",Boyacá,Cubará,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Arauca,Río Cobugón - Río Cobaría,Cobugon,Requerido mediante mesa de servicio REQ 2018-016325|25/08/2022$Migracion$Se Cambia Estado por orden de la Coordinación de Planeacion Operativa Decisión tomada en la Reunión de la RED 19/08/2022,
CNE,37037020,ROTAMBRIA [37037020],Limnigráfica,Convencional,Suspendida,15/09/1980,15/03/1993,650,"7.016666667","-72.283333330000005",Norte De Santander,Toledo,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Arauca,Río Cobugón - Río Cobaría,Cobugon,,
CNE,37037030,SEGOVIA [37037030],Limnimétrica,Convencional,Suspendida,15/02/1981,15/09/1981,1195,"6.8666666669999996","-72.366666670000001",Norte De Santander,Toledo,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Arauca,Río Cobugón - Río Cobaría,Quebrada Segovia,,
CNE,37045010,SARAVENA  - AUT [37045010],Climatológica Principal,"Automática con Telemetría, Convencional",Activa,15/08/1971,23/05/2019,197,"6.9620800000000003","-71.851252000000002",Arauca,Saravena,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Arauca,Rio Banadia y otros Directos al Río Arauca,,Cambio de tecnología por instalación o repotenciación de estaciones proyecto Fondo de Adaptación|03/01/2025$mvelez$Se realiza el cambio de elevación y coordenadas a solicitud del grupo de automatización en el marco del ejercicio wigos comunicado mediante correo electrónico 19/12/2024 ingeniero Julián Urrea|01/12/2025$mvelez$Se recategoriza la estación pasando de CO a CP la estación cuenta con el componente automático bajo el memorando 20253150213713,
CNE,37047010,ALTO SATOCA [37047010],Limnimétrica,Convencional,Suspendida,15/12/1971,15/04/1986,196,"6.9","-71.816666670000004",Arauca,Saravena,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Arauca,Rio Banadia y otros Directos al Río Arauca,Satoca,,
CNE,37047020,PUENTE PESCADO [37047020],Limnimétrica,Convencional,Suspendida,15/05/1971,15/06/1999,210,"6.983333333","-71.966666669999995",Arauca,Saravena,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Arauca,Río Bojabá,Pescado,,
CNE,37047030,FORTUNA LA [37047030],Limnimétrica,Convencional,Suspendida,15/11/1990,15/11/1994,250,"6.9166666670000003","-71.916666669999998",Arauca,Saravena,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Orinoco,Arauca,Rio Banadia y otros Directos al Río Arauca,Quebrada La Pava,,
